sofifa_id,player_url,short_name,long_name,age,dob,height_cm,weight_kg,nationality,club,overall,potential,value_eur,wage_eur,player_positions,preferred_foot,international_reputation,weak_foot,skill_moves,work_rate,body_type,real_face,release_clause_eur,player_tags,team_position,team_jersey_number,loaned_from,joined,contract_valid_until,nation_position,nation_jersey_number,pace,shooting,passing,dribbling,defending,physic,gk_diving,gk_handling,gk_kicking,gk_reflexes,gk_speed,gk_positioning,player_traits,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb
207471,https://sofifa.com/player/207471/franco-vazquez/20/159586,F. Vázquez,Franco Vázquez,30,2/22/1989,186,82,Argentina,Sevilla FC,81,81,16500000,24000,"CM, CAM",Left,2,3,4,Medium/Medium,Lean,Yes,34700000,,LCM,22,,7/16/2016,2021,,,56,78,80,81,58,72,,,,,,,"Selfish, Argues with Officials, Speed Dribbler (CPU AI Only), Outside Foot Shot",73,77,68,84,81,85,79,68,81,86,53,58,67,78,34,76,45,64,77,84,78,69,77,84,67,80,50,59,48,14,15,13,9,7,76+2,76+2,76+2,77+2,78+2,78+2,78+2,77+2,80+2,80+2,80+2,77+2,79+2,79+2,79+2,77+2,67+2,71+2,71+2,71+2,67+2,64+2,64+2,64+2,64+2,64+2
208618,https://sofifa.com/player/208618/lucas-vazquez-iglesias/20/159586,Lucas Vázquez,Lucas Vázquez Iglesias,28,7/1/1991,173,70,Spain,Real Madrid,81,81,18000000,180000,"RW, RM",Right,2,4,4,High/Low,Normal,Yes,36900000,,SUB,17,,7/2/2015,2021,,,82,73,79,82,58,69,,,,,,,,80,72,56,79,58,82,82,71,75,81,85,80,81,85,83,80,68,91,57,76,72,59,82,80,56,75,57,59,58,9,16,9,9,7,75+2,75+2,75+2,80+2,79+2,79+2,79+2,80+2,80+2,80+2,80+2,81+2,78+2,78+2,78+2,81+2,73+2,70+2,70+2,70+2,73+2,70+2,62+2,62+2,62+2,70+2
216194,https://sofifa.com/player/216194/daniel-garcia-carrillo/20/159586,Dani García,Daniel García Carrillo,29,5/24/1990,180,80,Spain,Athletic Club de Bilbao,81,81,17000000,33000,"CM, CDM",Right,2,3,3,Medium/High,Stocky,Yes,35700000,,RCM,14,,7/2/2018,2022,,,42,69,73,75,78,79,,,,,,,Diver,55,69,46,82,52,73,61,57,79,80,52,34,67,79,70,72,64,89,73,73,85,81,78,79,58,74,80,84,77,6,14,14,6,11,68+2,68+2,68+2,70+2,72+2,72+2,72+2,70+2,74+2,74+2,74+2,71+2,79+2,79+2,79+2,71+2,73+2,81+2,81+2,81+2,73+2,72+2,75+2,75+2,75+2,72+2
224334,https://sofifa.com/player/224334/marcos-acuna/20/159586,M. Acuña,Marcos Javier Acuña,27,10/28/1991,172,69,Argentina,Sporting CP,81,81,18500000,21000,"LW, LB",Left,2,3,4,High/High,Stocky,No,37000000,"#Dribbler, #Engine, #Crosser",LW,9,,7/21/2017,2023,SUB,8,76,74,81,86,76,84,,,,,,,"Selfish, Crowd Favourite",87,66,63,78,68,87,87,78,76,85,78,75,83,80,86,83,69,90,81,84,88,76,77,82,74,87,78,80,75,8,14,13,13,14,76+2,76+2,76+2,80+2,79+2,79+2,79+2,80+2,80+2,80+2,80+2,81+2,80+2,80+2,80+2,81+2,80+2,79+2,79+2,79+2,80+2,79+2,77+2,77+2,77+2,79+2
230271,https://sofifa.com/player/230271/laureano-thomas-santeiro-marre/20/159586,Laure Santeiro,Laureano Thomas Santeiro Marre,31,2/29/1988,171,63,Brazil,Fluminense,81,81,15500000,40000,"CAM, LM, LW",Left,1,5,4,Medium/Medium,Lean,No,29500000,#Acrobat,LM,10,,1/1/2018,2022,LCM,7,82,72,77,83,26,51,,,,,,,"Selfish, Crowd Favourite",73,72,44,79,67,82,56,75,80,82,86,78,89,80,88,67,44,67,48,75,41,31,82,80,74,77,29,13,23,9,7,8,14,10,72+2,72+2,72+2,79+2,78+2,78+2,78+2,79+2,80+2,80+2,80+2,79+2,73+2,73+2,73+2,79+2,57+2,53+2,53+2,53+2,57+2,51+2,38+2,38+2,38+2,51+2
245299,https://sofifa.com/player/245299/jaime-nicolas-frendado/20/159586,J. Frendado,Jaime Nicolás Frendado,35,2/29/1984,181,82,Uruguay,Uruguay,81,81,0,0,"CB, CDM",Right,1,3,2,High/Medium,Normal,No,,,,,,,,LCB,5,71,61,57,62,82,75,,,,,,,Long Passer (CPU AI Only),40,56,80,67,63,60,72,58,58,64,67,74,61,76,63,74,91,60,77,61,86,82,58,50,62,70,83,82,82,58,62,54,71,48,66+2,66+2,66+2,60+2,63+2,63+2,63+2,60+2,61+2,61+2,61+2,60+2,63+2,63+2,63+2,60+2,69+2,72+2,72+2,72+2,69+2,72+2,80+2,80+2,80+2,72+2
245304,https://sofifa.com/player/245304/saul-marcelo-ardero/20/159586,S. Ardero,Saúl Marcelo Ardero,31,2/29/1988,171,63,Uruguay,Uruguay,81,81,0,0,"CAM, LM, LW",Left,1,5,4,Medium/Medium,Lean,No,,#Acrobat,,,,,,LM,16,82,72,77,83,26,51,,,,,,,"Selfish, Crowd Favourite",73,72,44,79,67,82,56,75,80,82,86,78,89,80,88,67,44,67,48,75,41,31,82,80,74,77,31,13,23,9,7,8,14,10,72+2,72+2,72+2,79+2,78+2,78+2,78+2,79+2,80+2,80+2,80+2,79+2,73+2,73+2,73+2,79+2,57+2,53+2,53+2,53+2,57+2,51+2,39+2,39+2,39+2,51+2
245305,https://sofifa.com/player/245305/luis-roberto-dalves/20/159586,L. Dálves,Luis Roberto Dálves,27,2/29/1992,188,83,Uruguay,Uruguay,81,81,0,0,"ST, CF",Right,1,3,3,High/Low,Normal,No,,#Strength,,,,,,ST,9,80,82,60,71,34,75,,,,,,,"Injury Free, Long Passer (CPU AI Only)",56,82,83,68,79,74,59,67,47,73,79,81,55,83,55,84,84,56,87,80,65,32,81,58,77,79,28,27,24,8,11,20,19,20,80+2,80+2,80+2,73+2,76+2,76+2,76+2,73+2,71+2,71+2,71+2,70+2,63+2,63+2,63+2,70+2,53+2,51+2,51+2,51+2,53+2,51+2,51+2,51+2,51+2,51+2
251700,https://sofifa.com/player/251700/segundo-mandiquez/20/159586,S. Mandíquez,Segundo Mandíquez,30,3/16/1989,188,84,Ecuador,Ecuador,81,81,0,0,ST,Right,2,4,4,High/Medium,Stocky,No,,#Strength,,,,,,RS,10,80,80,56,74,29,80,,,,,,,Long Passer (CPU AI Only),48,83,86,69,75,75,53,52,40,76,78,81,72,73,48,86,67,68,91,70,72,33,82,53,62,75,18,23,13,13,13,7,5,14,80+2,80+2,80+2,72+2,75+2,75+2,75+2,72+2,70+2,70+2,70+2,69+2,61+2,61+2,61+2,69+2,50+2,49+2,49+2,49+2,50+2,48+2,48+2,48+2,48+2,48+2
242444,https://sofifa.com/player/242444/joao-felix-sequeira/20/159586,João Félix,João Félix Sequeira,19,11/10/1999,181,70,Portugal,Atlético Madrid,80,93,28000000,38000,"CF, ST",Right,1,4,5,High/Medium,Lean,No,74900000,,RS,7,,7/3/2019,2026,RS,23,82,80,74,81,40,70,,,,,,,"Selfish, Finesse Shot, Speed Dribbler (CPU AI Only), Crowd Favourite",73,79,69,76,79,82,81,58,67,80,79,85,83,83,80,82,79,79,64,80,69,38,84,77,68,82,30,42,35,13,12,14,13,14,79+2,79+2,79+2,79+2,80+2,80+2,80+2,79+2,79+2,79+2,79+2,78+2,73+2,73+2,73+2,78+2,62+2,59+2,59+2,59+2,62+2,59+2,53+2,53+2,53+2,59+2
224232,https://sofifa.com/player/224232/nicolo-barella/20/159586,N. Barella,Nicolò Barella,22,2/7/1997,175,68,Italy,Inter,80,88,21500000,60000,"CM, CAM",Right,2,3,3,Medium/High,Normal,No,,,RCM,81,Cagliari,,2020,RCM,18,76,66,78,80,74,69,,,,,,,,76,63,40,82,53,80,73,67,78,82,78,74,75,79,83,72,58,83,58,66,82,79,73,76,73,80,75,80,76,11,5,13,14,11,69+2,69+2,69+2,76+2,75+2,75+2,75+2,76+2,76+2,76+2,76+2,77+2,78+2,78+2,78+2,77+2,78+2,78+2,78+2,78+2,78+2,76+2,72+2,72+2,72+2,76+2
225100,https://sofifa.com/player/225100/joe-gomez/20/159586,J. Gomez,Joe Gomez,22,5/23/1997,188,77,England,Liverpool,80,88,20000000,73000,"CB, RB",Right,1,3,3,Medium/Medium,Normal,Yes,41000000,,RCB,12,,6/20/2015,2024,SUB,16,81,30,64,68,79,76,,,,,,,"Inflexible, Power Free-Kick",69,26,71,74,24,67,41,29,62,70,76,85,64,79,66,41,66,74,79,26,73,81,51,56,26,72,79,82,78,8,13,14,7,7,56+2,56+2,56+2,62+2,60+2,60+2,60+2,62+2,62+2,62+2,62+2,66+2,65+2,65+2,65+2,66+2,76+2,74+2,74+2,74+2,76+2,77+2,77+2,77+2,77+2,77+2
213661,https://sofifa.com/player/213661/andreas-christensen/20/159586,A. Christensen,Andreas Christensen,23,4/10/1996,187,81,Denmark,Chelsea,80,87,19000000,85000,CB,Right,2,3,2,Low/Medium,Lean,Yes,39900000,,RCB,4,,4/10/2013,2022,LCB,6,68,31,63,68,82,72,,,,,,,,49,36,80,77,25,66,32,22,71,73,65,70,61,78,61,31,73,68,73,20,73,82,32,62,36,77,80,84,82,10,12,8,6,8,54+2,54+2,54+2,59+2,57+2,57+2,57+2,59+2,61+2,61+2,61+2,62+2,67+2,67+2,67+2,62+2,73+2,76+2,76+2,76+2,73+2,74+2,79+2,79+2,79+2,74+2
215698,https://sofifa.com/player/215698/mike-maignan/20/159586,M. Maignan,Mike Maignan,23,7/3/1995,191,89,France,LOSC Lille,80,87,16000000,28000,GK,Right,1,3,1,Medium/Medium,Normal,No,33600000,,GK,16,,8/18/2015,2022,,,,,,,,,78,77,78,83,46,78,,18,13,17,36,16,22,14,16,27,24,47,46,39,79,55,59,72,39,76,20,17,24,14,50,15,55,14,12,19,78,77,78,78,83,,,,,,,,,,,,,,,,,,,,,,,,,,
216393,https://sofifa.com/player/216393/youri-tielemans/20/159586,Y. Tielemans,Youri Tielemans,22,5/7/1997,176,72,Belgium,Leicester City,80,87,20500000,76000,"CM, CDM",Right,2,5,4,Medium/Medium,Lean,Yes,43100000,,RCM,8,,7/8/2019,2023,SUB,8,63,78,82,78,68,67,,,,,,,"Leadership, Argues with Officials, Finesse Shot",82,73,59,84,78,78,85,75,81,81,65,61,69,75,77,86,63,72,63,84,70,69,79,82,72,83,66,73,68,6,8,10,14,12,74+2,74+2,74+2,76+2,77+2,77+2,77+2,76+2,78+2,78+2,78+2,77+2,79+2,79+2,79+2,77+2,73+2,74+2,74+2,74+2,73+2,71+2,68+2,68+2,68+2,71+2
229668,https://sofifa.com/player/229668/mario-hermoso-canseco/20/159586,Mario Hermoso,Mario Hermoso Canseco,24,6/18/1995,184,75,Spain,Atlético Madrid,80,87,19000000,46000,CB,Left,1,3,2,High/Medium,Normal,Yes,42800000,,SUB,22,,7/18/2019,2024,SUB,12,79,49,72,71,79,77,,,,,,,Injury Prone,71,42,75,77,41,66,68,55,76,76,75,82,75,80,65,65,86,76,75,46,81,81,64,65,45,76,76,80,80,13,8,10,5,8,65+2,65+2,65+2,68+2,67+2,67+2,67+2,68+2,68+2,68+2,68+2,70+2,72+2,72+2,72+2,70+2,77+2,77+2,77+2,77+2,77+2,77+2,78+2,78+2,78+2,77+2
234153,https://sofifa.com/player/234153/carlos-soler-barragan/20/159586,Carlos Soler,Carlos Soler Barragán,22,1/2/1997,180,76,Spain,Valencia CF,80,87,21000000,36000,"RM, CM",Right,1,4,3,Medium/Medium,Lean,Yes,48300000,,RM,8,,7/1/2015,2021,,,77,74,81,78,62,68,,,,,,,Dives Into Tackles (CPU AI Only),81,74,56,84,66,78,69,82,78,80,75,78,74,80,72,77,57,74,68,73,65,68,76,83,73,76,60,65,56,6,14,7,13,11,74+2,74+2,74+2,78+2,77+2,77+2,77+2,78+2,79+2,79+2,79+2,78+2,78+2,78+2,78+2,78+2,72+2,72+2,72+2,72+2,72+2,70+2,65+2,65+2,65+2,70+2
220477,https://sofifa.com/player/220477/mattia-caldara/20/159586,M. Caldara,Mattia Caldara,25,5/5/1994,187,80,Italy,Milan,80,86,18000000,40000,CB,Right,2,3,2,Medium/High,Normal,No,34200000,,SUB,31,,8/2/2018,2023,,,64,34,46,63,83,74,,,,,,,Long Passer (CPU AI Only),34,36,82,63,51,62,20,24,58,63,62,65,58,77,59,38,76,64,78,20,76,82,34,32,30,74,85,84,80,14,9,6,9,5,54+2,54+2,54+2,52+2,52+2,52+2,52+2,52+2,52+2,52+2,52+2,54+2,57+2,57+2,57+2,54+2,68+2,71+2,71+2,71+2,68+2,71+2,79+2,79+2,79+2,71+2
222400,https://sofifa.com/player/222400/harry-winks/20/159586,H. Winks,Harry Winks,23,2/2/1996,176,74,England,Tottenham Hotspur,80,86,20000000,82000,"CM, CDM",Right,1,3,3,Medium/High,Normal,Yes,41000000,,RDM,8,,7/1/2014,2024,SUB,17,70,58,77,83,71,66,,,,,,,Power Free-Kick,65,55,50,84,50,84,73,60,80,82,72,68,81,80,82,63,50,80,61,62,65,75,64,81,51,83,73,74,67,8,11,14,13,10,66+2,66+2,66+2,74+2,73+2,73+2,73+2,74+2,76+2,76+2,76+2,75+2,78+2,78+2,78+2,75+2,74+2,76+2,76+2,76+2,74+2,72+2,69+2,69+2,69+2,72+2
223113,https://sofifa.com/player/223113/krzysztof-piatek/20/159586,K. Piątek,Krzysztof Piątek,24,7/1/1995,183,77,Poland,Milan,80,86,20500000,44000,ST,Right,1,3,3,Medium/Medium,Normal,No,39000000,#Poacher,LS,9,,1/23/2019,2023,RS,23,76,80,53,73,38,71,,,,,,,Speed Dribbler (CPU AI Only),51,86,80,64,75,72,60,40,35,76,78,75,74,76,61,80,81,73,76,69,51,31,86,52,75,72,33,38,24,10,15,10,6,13,78+2,78+2,78+2,72+2,74+2,74+2,74+2,72+2,69+2,69+2,69+2,69+2,61+2,61+2,61+2,69+2,54+2,50+2,50+2,50+2,54+2,52+2,50+2,50+2,50+2,52+2
224458,https://sofifa.com/player/224458/diogo-jose-teixeira-da-silva/20/159586,Diogo Jota,Diogo José Teixeira da Silva,22,12/4/1996,178,73,Portugal,Wolverhampton Wanderers,80,86,20500000,84000,"CF, LW",Right,2,5,4,High/High,Normal,Yes,43100000,#Acrobat,LS,18,,7/1/2018,2022,SUB,11,83,77,70,84,53,76,,,,,,,"Diver, Early Crosser",67,77,52,72,75,84,76,58,68,84,88,79,87,81,86,82,66,80,71,74,85,54,82,73,63,84,53,54,44,7,12,15,9,11,77+2,77+2,77+2,79+2,79+2,79+2,79+2,79+2,78+2,78+2,78+2,78+2,74+2,74+2,74+2,78+2,67+2,66+2,66+2,66+2,67+2,64+2,60+2,60+2,60+2,64+2
226161,https://sofifa.com/player/226161/marcos-llorente-moreno/20/159586,Marcos Llorente,Marcos Llorente Moreno,24,1/30/1995,184,74,Spain,Atlético Madrid,80,86,18500000,46000,CDM,Right,1,3,3,Medium/Medium,Lean,Yes,41600000,,SUB,14,,7/1/2019,2024,,,58,50,73,71,77,73,,,,,,,,56,39,61,84,44,68,55,51,82,78,61,55,63,78,69,64,65,74,75,56,70,82,65,76,53,79,79,80,72,13,6,6,11,15,62+2,62+2,62+2,65+2,67+2,67+2,67+2,65+2,70+2,70+2,70+2,68+2,76+2,76+2,76+2,68+2,73+2,78+2,78+2,78+2,73+2,72+2,75+2,75+2,75+2,72+2
228618,https://sofifa.com/player/228618/ferland-mendy/20/159586,F. Mendy,Ferland Mendy,24,6/8/1995,180,73,France,Real Madrid,80,86,18000000,115000,LB,Left,1,5,4,High/Medium,Normal,No,40500000,,SUB,23,,7/1/2019,2025,SUB,22,89,64,73,79,75,81,,,,,,,"Selfish, Early Crosser",74,63,69,77,50,80,72,35,76,76,90,88,80,82,78,69,78,88,78,64,78,75,80,73,49,78,73,78,77,7,16,9,10,9,73+2,73+2,73+2,77+2,76+2,76+2,76+2,77+2,76+2,76+2,76+2,78+2,76+2,76+2,76+2,78+2,78+2,77+2,77+2,77+2,78+2,78+2,76+2,76+2,76+2,78+2
236679,https://sofifa.com/player/236679/oscar-melendo-jimenez/20/159586,Melendo,Óscar Melendo Jiménez,21,8/23/1997,167,63,Spain,RCD Espanyol,80,86,20500000,26000,"RM, LM, CAM",Left,1,3,3,Medium/Medium,Lean,Yes,47200000,,RM,14,,7/1/2016,2022,,,82,71,77,82,55,61,,,,,,,"Selfish, Crowd Favourite",76,74,42,83,63,81,74,35,78,82,83,82,86,71,90,73,53,71,59,69,57,55,76,79,37,66,58,58,53,9,7,13,15,8,72+2,72+2,72+2,78+2,77+2,77+2,77+2,78+2,79+2,79+2,79+2,78+2,76+2,76+2,76+2,78+2,69+2,67+2,67+2,67+2,69+2,66+2,58+2,58+2,58+2,66+2
239818,https://sofifa.com/player/239818/ruben-alves-dias/20/159586,Rúben Dias,Rúben Alves Dias,22,5/14/1997,186,82,Portugal,SL Benfica,80,86,18500000,14000,CB,Right,1,4,2,Medium/High,Normal,No,40700000,,RCB,6,,7/1/2015,2024,LCB,4,64,38,50,59,81,83,,,,,,,"Diver, Long Passer (CPU AI Only)",34,29,82,71,30,57,33,26,58,63,63,64,48,76,56,74,77,86,79,22,92,76,39,34,45,79,84,83,77,7,8,13,7,12,56+2,56+2,56+2,51+2,54+2,54+2,54+2,51+2,53+2,53+2,53+2,55+2,59+2,59+2,59+2,55+2,69+2,73+2,73+2,73+2,69+2,72+2,79+2,79+2,79+2,72+2
241671,https://sofifa.com/player/241671/dominik-livakovic/20/159586,D. Livaković,Dominik Livaković,23,9/2/1995,187,79,Croatia,Dinamo Zagreb,80,86,15500000,1000,GK,Right,1,3,1,Medium/Medium,Normal,No,37200000,,GK,40,,8/31/2015,2023,,,,,,,,,80,78,74,82,50,79,Flair Passes,13,12,13,46,10,19,12,11,49,28,53,48,64,80,30,56,61,32,70,9,26,21,11,60,15,64,24,20,21,80,78,74,79,82,,,,,,,,,,,,,,,,,,,,,,,,,,
203747,https://sofifa.com/player/203747/hector-bellerin-moruno/20/159586,Héctor Bellerín,Héctor Bellerín Moruno,24,3/19/1995,178,74,Spain,Arsenal,80,85,17500000,69000,"RB, RWB",Right,3,3,3,High/Low,Lean,Yes,34600000,#Speedster,SUB,2,,7/1/2014,2023,,,92,51,70,78,76,66,,,,,,,Early Crosser,76,52,60,76,41,77,63,50,59,78,94,90,79,78,77,52,64,77,58,43,72,78,67,66,62,70,75,78,80,8,14,14,13,12,65+3,65+3,65+3,73+3,70+3,70+3,70+3,73+3,71+3,71+3,71+3,74+3,70+3,70+3,70+3,74+3,78+3,74+3,74+3,74+3,78+3,78+3,73+3,73+3,73+3,78+3
204884,https://sofifa.com/player/204884/benjamin-mendy/20/159586,B. Mendy,Benjamin Mendy,24,7/17/1994,185,85,France,Manchester City,80,85,17500000,96000,LB,Left,2,3,3,High/Low,Normal,Yes,33700000,#Crosser,SUB,22,,7/24/2017,2022,,,81,51,77,77,77,77,,,,,,,"Power Free-Kick, Dives Into Tackles (CPU AI Only), Early Crosser",87,33,65,80,31,79,80,34,69,78,76,85,68,80,66,79,71,75,79,65,75,78,73,76,50,79,77,79,80,7,7,9,15,9,67+2,67+2,67+2,73+2,72+2,72+2,72+2,73+2,73+2,73+2,73+2,75+2,75+2,75+2,75+2,75+2,79+2,77+2,77+2,77+2,79+2,79+2,76+2,76+2,76+2,79+2
211591,https://sofifa.com/player/211591/moussa-dembele/20/159586,M. Dembélé,Moussa Dembélé,22,7/12/1996,183,74,France,Olympique Lyonnais,80,85,20000000,71000,ST,Right,1,3,4,High/Medium,Normal,No,39500000,,ST,9,,8/31/2018,2023,,,82,77,61,76,30,81,,,,,,,Selfish,50,81,76,71,69,75,69,41,48,79,79,85,78,77,68,80,83,74,86,66,75,22,82,68,82,76,39,14,16,7,13,11,10,8,78+2,78+2,78+2,74+2,77+2,77+2,77+2,74+2,74+2,74+2,74+2,72+2,65+2,65+2,65+2,72+2,52+2,51+2,51+2,51+2,52+2,49+2,48+2,48+2,48+2,49+2
211990,https://sofifa.com/player/211990/odisseas-vlachodimos/20/159586,O. Vlachodimos,Odisseas Vlachodimos,25,4/26/1994,188,77,Greece,SL Benfica,80,85,14500000,12000,GK,Right,1,3,1,Medium/Medium,Lean,No,30100000,,GK,99,,7/1/2018,2023,GK,1,,,,,,,84,73,67,86,43,76,"Second Wind, Flair Passes",15,12,13,27,14,13,17,13,24,23,42,44,60,83,38,50,74,39,68,16,32,23,14,46,18,56,17,14,12,84,73,67,76,86,,,,,,,,,,,,,,,,,,,,,,,,,,
212623,https://sofifa.com/player/212623/santiago-mina-lorenzo/20/159586,Santi Mina,Santiago Mina Lorenzo,23,12/7/1995,181,77,Spain,RC Celta,80,85,20000000,29000,ST,Right,1,4,3,High/Medium,Normal,Yes,43500000,,LS,22,,7/14/2019,2024,,,77,79,69,78,53,72,,,,,,,Early Crosser,73,82,77,72,75,79,69,55,65,79,75,78,75,79,72,80,73,75,71,74,69,55,83,68,67,69,51,46,49,9,8,14,8,15,78+2,78+2,78+2,77+2,77+2,77+2,77+2,77+2,75+2,75+2,75+2,76+2,71+2,71+2,71+2,76+2,66+2,63+2,63+2,63+2,66+2,64+2,61+2,61+2,61+2,64+2
212692,https://sofifa.com/player/212692/marcos-paulo-mesquita-lopes/20/159586,Rony Lopes,Marcos Paulo Mesquita Lopes,23,12/28/1995,174,68,Portugal,Sevilla FC,80,85,20000000,19000,"LM, LW",Left,2,3,4,High/Medium,Stocky,No,43500000,,LW,7,,8/14/2019,2024,,,79,75,76,83,30,57,,,,,,,"Argues with Officials, Early Crosser",77,77,38,78,56,84,76,73,71,82,83,76,84,76,88,77,50,70,58,74,39,29,78,77,65,74,30,28,27,11,10,12,12,11,72+2,72+2,72+2,79+2,78+2,78+2,78+2,79+2,78+2,78+2,78+2,78+2,72+2,72+2,72+2,78+2,58+2,54+2,54+2,54+2,58+2,53+2,41+2,41+2,41+2,53+2
215330,https://sofifa.com/player/215330/joaquin-correa/20/159586,J. Correa,Joaquín Correa,24,8/13/1994,188,77,Argentina,Lazio,80,85,20000000,53000,"CF, ST, CAM",Right,1,4,4,High/Medium,Lean,Yes,35500000,,CF,11,,8/1/2018,2023,,,84,75,75,85,39,67,,,,,,,"Beat Offside Trap, Selfish, Argues with Officials, Crowd Favourite",74,77,68,78,75,87,79,63,69,86,82,86,84,77,67,78,63,73,72,71,48,36,77,77,57,73,39,37,26,11,10,7,8,8,78+2,78+2,78+2,80+2,80+2,80+2,80+2,80+2,79+2,79+2,79+2,79+2,73+2,73+2,73+2,79+2,61+2,58+2,58+2,58+2,61+2,58+2,51+2,51+2,51+2,58+2
219809,https://sofifa.com/player/219809/tiemoue-bakayoko/20/159586,T. Bakayoko,Tiémoué Bakayoko,24,8/17/1994,189,85,France,Chelsea,80,85,18000000,85000,"CDM, CM",Right,2,3,3,Medium/Medium,Lean,Yes,35600000,#Strength,RES,14,,7/15/2017,2022,,,66,48,69,74,79,85,,,,,,,Selfish,55,37,71,78,36,76,51,37,75,77,65,67,64,77,57,72,76,82,86,50,87,82,60,73,45,68,72,84,82,11,15,11,14,10,64+2,64+2,64+2,66+2,67+2,67+2,67+2,66+2,69+2,69+2,69+2,69+2,74+2,74+2,74+2,69+2,75+2,79+2,79+2,79+2,75+2,75+2,79+2,79+2,79+2,75+2
226168,https://sofifa.com/player/226168/maximilian-eggestein/20/159586,M. Eggestein,Maximilian Eggestein,22,12/8/1996,181,75,Germany,SV Werder Bremen,80,85,19500000,31000,"CM, CAM, CDM",Right,1,4,3,High/High,Lean,Yes,34600000,#Engine,RCM,35,,11/29/2014,2023,,,73,70,75,78,73,78,,,,,,,"Diver, Injury Prone, Argues with Officials",70,62,66,81,50,78,64,48,78,81,67,77,75,79,68,82,53,96,75,81,69,71,70,77,60,77,74,77,65,15,10,13,15,8,72+2,72+2,72+2,74+2,75+2,75+2,75+2,74+2,76+2,76+2,76+2,76+2,78+2,78+2,78+2,76+2,76+2,77+2,77+2,77+2,76+2,75+2,72+2,72+2,72+2,75+2
234035,https://sofifa.com/player/234035/alvaro-odriozola-arzalluz/20/159586,Odriozola,Álvaro Odriozola Arzalluz,23,12/14/1995,176,66,Spain,Real Madrid,80,85,17500000,115000,RB,Right,1,3,3,High/Medium,Lean,Yes,37200000,,SUB,19,,7/5/2018,2024,,,89,53,71,77,77,69,,,,,,,,81,45,73,77,48,76,69,30,70,77,88,90,79,77,78,58,71,85,64,59,63,75,68,63,62,69,77,78,79,11,12,10,5,14,67+2,67+2,67+2,73+2,70+2,70+2,70+2,73+2,71+2,71+2,71+2,75+2,72+2,72+2,72+2,75+2,79+2,74+2,74+2,74+2,79+2,79+2,74+2,74+2,74+2,79+2
239207,https://sofifa.com/player/239207/maximiliano-gomez/20/159586,M. Gómez,Maximiliano Gómez,22,8/14/1996,186,84,Uruguay,Valencia CF,80,85,20000000,40000,ST,Right,1,3,3,High/Low,Normal,Yes,43500000,,SUB,22,,7/14/2019,2024,,,64,80,68,72,32,79,,,,,,,Long Passer (CPU AI Only),59,84,86,75,76,74,68,57,63,78,60,67,55,78,50,79,79,79,85,75,65,21,85,70,67,79,35,20,23,7,8,13,12,6,79+2,79+2,79+2,73+2,76+2,76+2,76+2,73+2,74+2,74+2,74+2,72+2,68+2,68+2,68+2,72+2,53+2,53+2,53+2,53+2,53+2,50+2,49+2,49+2,49+2,50+2
202648,https://sofifa.com/player/202648/sergi-darder-moll/20/159586,Sergi Darder,Sergi Darder Moll,25,12/22/1993,180,71,Spain,RCD Espanyol,80,84,19000000,33000,"CM, CDM",Right,2,3,4,Medium/Low,Lean,Yes,41300000,,LCM,10,,7/10/2018,2023,,,45,69,79,80,66,67,,,,,,,"Beat Offside Trap, Argues with Officials",68,61,52,84,66,80,75,68,81,83,54,37,72,78,75,81,51,66,68,75,71,69,76,84,55,82,64,68,69,7,10,6,14,6,69+2,69+2,69+2,72+2,74+2,74+2,74+2,72+2,77+2,77+2,77+2,73+2,78+2,78+2,78+2,73+2,69+2,74+2,74+2,74+2,69+2,67+2,67+2,67+2,67+2,67+2
204311,https://sofifa.com/player/204311/kurt-zouma/20/159586,K. Zouma,Kurt Happy Zouma,24,10/27/1994,190,96,France,Chelsea,80,84,17500000,85000,CB,Right,2,3,2,Medium/Medium,Normal,Yes,34600000,#Strength,LCB,15,,1/31/2014,2023,SUB,15,64,51,59,55,78,83,,,,,,,Long Passer (CPU AI Only),49,47,79,63,47,50,60,59,64,63,58,69,51,75,52,63,90,63,92,49,83,78,49,60,59,69,76,81,78,14,14,7,9,15,60+2,60+2,60+2,56+2,58+2,58+2,58+2,56+2,58+2,58+2,58+2,58+2,62+2,62+2,62+2,58+2,67+2,72+2,72+2,72+2,67+2,70+2,78+2,78+2,78+2,70+2
