tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
5.70E+17,negative,0.6821,Customer Service Issue,0.6821,United,,micheleliston,,0,@united should have been able to get seat assign without paying $174 more - cust sec should have done that for me,,2/23/2015 7:48,"Ashburn, VA",Eastern Time (US & Canada)
5.70E+17,negative,0.6559,Customer Service Issue,0.6559,United,,MikeShor,,1,"@united There is no ""reference number."" Your agent told me to ""just drive to the airport"" because ""I can't reach anyone there to deliver...""",,2/23/2015 7:47,"Coventry, Connecticut",Eastern Time (US & Canada)
5.70E+17,negative,0.708,Bad Flight,0.3591,United,,JohntheKiwi,,0,@united Slightly better. Crew spent a long time searching for better altitude. Would have helped to let pax in on why all the sharp drops.,,2/23/2015 7:47,"Stumptown, Baby!",Pacific Time (US & Canada)
5.70E+17,negative,0.6923,Can't Tell,0.3516,United,,Kris_KAS,,0,@united My credit card was charged on the transaction when I was told it would not be. If the charge goes through I will be contacting you.,,2/23/2015 7:44,New York,
5.70E+17,negative,0.6735,Flight Booking Problems,0.3469,United,,apharkins,,0,@united my PQMs and PQDs are no longer showing up correctly in my MileagePlus acct. How can I get this fixed?,,2/23/2015 7:43,,Central Time (US & Canada)
5.70E+17,positive,0.6576,,,United,,e_russell,,0,@united Thanks!,,2/23/2015 7:42,Frequently DC/NYC/San Diego,Eastern Time (US & Canada)
5.70E+17,negative,1,Can't Tell,0.6392,United,,ScottHRoth,,0,@united 768 SFO to BOS and no internet it is 2015 what gives?,,2/23/2015 7:38,"Needham, MA",Eastern Time (US & Canada)
5.70E+17,negative,1,Customer Service Issue,1,United,,jacob_bach,,0,"@united is the worst. Worst reservation policies. Worst costumer service. Worst worst worst. Congrats, @Delta you're not that bad!",,2/23/2015 7:31,"Milwaukee, WI",
5.70E+17,negative,1,Flight Booking Problems,0.6495,United,,christinphillip,,0,@united I am trying to make/change reservations and getting extremely frustrated!!! Giving up and trying another airline!!!,,2/23/2015 7:28,"Princeton, NJ",Central Time (US & Canada)
5.70E+17,negative,0.68,Customer Service Issue,0.68,United,,melonbee,,0,"@united I got email update but still no ETA. More communication/details, apology + info on compensation rights would go a long way",,2/23/2015 7:24,,Eastern Time (US & Canada)
5.70E+17,negative,1,Late Flight,1,United,,DanaHFreeman,,0,@united Late Flight crew into #btv last nite delayed todays flt. Will miss connection to #cun. Why do I have to play for hotel tonight in #ewr?,,2/23/2015 7:23,"Burlington, Vermont",Eastern Time (US & Canada)
5.70E+17,negative,1,Customer Service Issue,0.657,United,,ErinHughey,,0,@united no they aren't - I just called to check. #WORSTCUSTOMERSERVICE,,2/23/2015 7:22,"Maui, Hawaii",Hawaii
5.70E+17,negative,1,Late Flight,0.6421,United,,jasoncarpio,,0,@united passengers should have been rerouted to match the intended arrival time (even if you have to incur cost to put us in other airlines),,2/23/2015 7:21,"San Francisco, California",Pacific Time (US & Canada)
5.70E+17,positive,0.6289,,0,United,,sentientcheese,,0,"@united been solved,  they finally picked up the second time I called,  thanks for the response JH!  7:21 to dulles works!",,2/23/2015 7:20,,
5.70E+17,negative,1,Customer Service Issue,0.3481,United,,rissels,,0,"@united need to work on your #United #flierfriendly program. At the very least, clue in your flight attendants.",,2/23/2015 7:16,,Central Time (US & Canada)
5.70E+17,negative,1,Lost Luggage,1,United,,rissels,,0,@united space. Doctors' notes and everything. And on my first trip they lost my first suitcase. Among other issues- not pleased with #united,,2/23/2015 7:16,,Central Time (US & Canada)
5.70E+17,negative,1,Customer Service Issue,0.3463,United,,rissels,,0,@united 's new #flierfriendly is garbage. Just had to cry to get attendant to find a place for my medical supplies with limited overhead,,2/23/2015 7:15,,Central Time (US & Canada)
5.70E+17,negative,1,Late Flight,1,United,,debragordon2012,,0,@united. epic fail. @reagan. no jetway. been here 15 mins on tarmac!,,2/23/2015 7:13,"Williamsburg, VA",Eastern Time (US & Canada)
5.70E+17,neutral,1,,,United,,adamdpeterson,,0,@united at the gate! IAD to RDU,,2/23/2015 7:12,syracuse,Eastern Time (US & Canada)
5.70E+17,negative,0.6771,Late Flight,0.6771,United,,HeidiJern,,0,"@united thanks for the link, now finally arrived in Brussels, 9 h after schedule...",,2/23/2015 7:07,Brussels,
5.70E+17,neutral,0.6763,,0,United,,AlMehairiAUH,,0,@United to operated #B767-300ER from #Newark to #Zurich @ZRH_airport replacing B767-400ER between 6MAY-23SEP instead till 23OCT #avgeek,,2/23/2015 7:05,Abu Dhabi,Abu Dhabi
5.70E+17,negative,1,Lost Luggage,1,United,,ErinHughey,,0,@united 2nd flight in two weeks that you have lost my bag!  Taking my 1K status to @AmericanAir #neveragain #WORSTCUSTOMERSERVICE,,2/23/2015 7:05,"Maui, Hawaii",Hawaii
5.70E+17,neutral,1,,,United,,Ed_Cabello,,0,@united Hi! what is the phone number for reservations in Venezuela? Thanks,,2/23/2015 7:04,Barquisimeto - Maracaibo,Caracas
5.70E+17,neutral,1,,,United,,jgedzelman,,0,@united can I request a ticket change through twitter ?,,2/23/2015 7:04,,
5.70E+17,negative,1,Bad Flight,0.6304,United,,_MikeDWarren_,,0,"@united UA1130 Flight was a nightmare!! From poor customer service,having my confirmed seat given away.... +more issues",,2/23/2015 7:03,"Calabasas, California",Pacific Time (US & Canada)
5.70E+17,neutral,1,,,United,,AlMehairiAUH,,0,@United to start daily #B777-200ER flights from #Newark to #Milan #Malpensa replacing #B767-400ER on 7APR instead 28MAR #avgeek,,2/23/2015 6:59,Abu Dhabi,Abu Dhabi
5.70E+17,neutral,1,,,United,,AlMehairiAUH,,0,@United to start daily #B777-200ER flights from #Newark to #Frankfurt @airport_fra replacing #B767-400ER on 2JUL #avgeek,,2/23/2015 6:58,Abu Dhabi,Abu Dhabi
5.70E+17,positive,1,,,United,,RChew_FORR,,0,@united has the best customer experience via twitter - huge fan!!!,,2/23/2015 6:54,"Cambridge, MA",
5.70E+17,neutral,0.6767,,,United,,ScottBerry18,,0,@united Thank you for your response!,,2/23/2015 6:54,"Albuquerque, New Mexico",Arizona
5.70E+17,negative,1,Bad Flight,0.6742,United,,msu2050,,0,@united Flight 683 last night was #bad4business. Will be a long time before I recommend United to anyone.,,2/23/2015 6:54,"canton mi
",Eastern Time (US & Canada)
5.70E+17,negative,1,Customer Service Issue,0.3803,United,,micheleliston,,0,"@united Beyond frustrated  Sked change = no seats, earlier departure and double layover.  Of course only seats are $$++.  Cust svc no help",,2/23/2015 6:50,"Ashburn, VA",Eastern Time (US & Canada)
5.70E+17,negative,1,Flight Booking Problems,0.3564,United,,nikodunham,,0,"@united working with Lisa J at ORD. she's working hard for us, but this is still VERY disappointing. was on 634 to EWR.","[41.97883697, -87.90639116]",2/23/2015 6:48,chicago,
5.70E+17,positive,1,,,United,,LindaHotelgal,,0,@united love the new 1st class breakfast!,,2/23/2015 6:46,,
5.70E+17,negative,1,Customer Service Issue,0.6397,United,,Kris_KAS,,0,@united i emailed the customer care via the website form. After a long wait Rachelle resolved my issue. But I'm still irritated w/ united.,,2/23/2015 6:42,New York,
5.70E+17,negative,1,Cancelled Flight,1,United,,sentientcheese,,0,"@united flight Cancelled Flightled,  and the updated one gets me into BWI too Late Flight! I'd be fine with DCA or IAD,  just arriving earlier!  Help!",,2/23/2015 6:42,,
5.70E+17,negative,1,Customer Service Issue,0.6677,United,,ProudDevilAlum,,0,@united so is the ^JJ standing for Just Joking?  I am not finding the humor.,,2/23/2015 6:40,Always around,Mountain Time (US & Canada)
5.70E+17,neutral,1,,,United,,e_russell,,0,@united Left item n the seatback on UA1260. Is there any way to call DCA to ask if they have the item? Already submitted lost &amp; found report,,2/23/2015 6:38,Frequently DC/NYC/San Diego,Eastern Time (US & Canada)
5.70E+17,negative,0.6803,Can't Tell,0.6803,United,,CigarNate,,0,@united at this point I made it home on my own.,,2/23/2015 6:37,"Nashville, TN",Central Time (US & Canada)
5.70E+17,neutral,1,,,United,,The5y5Adm1n,,0,@united I DM'd child's birthdate and full name.,,2/23/2015 6:35,,
5.70E+17,positive,1,,,United,,crsmoore,,0,@united Thanks for looking into this and for getting back to me via DM. Glad to hear my bag is finally being delivered to me. Thanks again!,,2/23/2015 6:35,USA / The World,Eastern Time (US & Canada)
5.70E+17,negative,0.7139,Customer Service Issue,0.3709,United,,keithpresser,,0,"@united I would like to talk to a customer service agent about the service / non service I received on my last flight a a week or so a go.
J",,2/23/2015 6:32,,
5.70E+17,negative,1,Cancelled Flight,1,United,,generationKYLIE,,0,"@united you Cancelled Flight my flight. I wait in line to get rebooked, when I'm at the front you make me go to another gate and I lose my place.",,2/23/2015 6:31,"Washington, DC",
5.70E+17,negative,0.6782,Customer Service Issue,0.6782,United,,unibrowd,,0,@united it wasn't a comment. It was a question. But thanks for your copy and paste response,,2/23/2015 6:28,,Central Time (US & Canada)
5.70E+17,neutral,0.694,,,United,,artistanxiety,,0,@united Lisa J is amazing the guy not so much.,,2/23/2015 6:28,Punk is the preacher.,Arizona
5.70E+17,negative,1,Can't Tell,0.6919,United,,mbelliss,,0,"@united you failed me last week at IAH. Next intl trip on Delta. Small ual flight from lax booked, that's it!",,2/23/2015 6:26,Louisville,Alaska
5.70E+17,negative,1,Late Flight,0.6947,United,,JackKelleher920,,0,@united We were supposed to board at 605. They just brought the plane from the hanger! WTF did they not know there was a flight?1153 Lax-EWR,,2/23/2015 6:25,New Jersey,Eastern Time (US & Canada)
5.70E+17,positive,1,,,United,,mbelliss,,0,@united flew from sdf to ATL to Tampa on Delta. Left early. Arrived early. Crew helpful. Wifi worked!!,,2/23/2015 6:23,Louisville,Alaska
5.70E+17,neutral,1,,,United,,The5y5Adm1n,,0,@united two years old.  Birthdate 11/13/2012,,2/23/2015 6:23,,
5.70E+17,negative,1,Customer Service Issue,0.6792,United,,mbelliss,,0,@united how about starting without the robotic response?,,2/23/2015 6:23,Louisville,Alaska
5.70E+17,neutral,1,,,United,,nicoleleigh85,,0,@united I already did.,,2/23/2015 6:21,Sheboygan,
5.70E+17,negative,1,Bad Flight,0.6804,United,,JohntheKiwi,,0,"@united You can't control turbulence, but you can control customer experience, lot of scared people up here.",,2/23/2015 6:20,"Stumptown, Baby!",Pacific Time (US & Canada)
5.70E+17,negative,1,Bad Flight,0.7003,United,,JohntheKiwi,,0,"@united Currently on UA862, 20 minutes of the worst turbulence I've ever experienced, and ZERO communication from the flight deck.",,2/23/2015 6:19,"Stumptown, Baby!",Pacific Time (US & Canada)
5.70E+17,negative,1,Flight Attendant Complaints,0.6517,United,,artistanxiety,,0,"@united yes, but it's not looking. The ticket agent at out terminal dismissed us and we missed a chance at a Miami flight then to DR",,2/23/2015 6:18,Punk is the preacher.,Arizona
5.70E+17,negative,1,Customer Service Issue,1,United,,Kris_KAS,,0,@united I have been told twice my issue has been resolved and twice it has not been. And when I write an email it bounces?! #worstservice,,2/23/2015 6:18,New York,
5.70E+17,negative,0.6466,Late Flight,0.342,United,,ScottHRoth,,0,@united flight 433 lets go you look like clowns no one is giving up 1st class for $500,,2/23/2015 6:17,"Needham, MA",Eastern Time (US & Canada)
5.70E+17,neutral,1,,,United,,chaddock38,,0,@united what would it cost,,2/23/2015 6:16,"Dartmouth, MA",
5.70E+17,negative,1,Customer Service Issue,0.6792,United,,Kris_KAS,,0,@united I'm on hold for the 4th time waiting for you to resolve and issue with a flight for my 6-year-old son. #terribleservice #NoService,,2/23/2015 6:14,New York,
5.70E+17,positive,1,,,United,,gwen1013,,0,@united Cool. Thank you.,,2/23/2015 6:08,"New Haven, CT",
5.70E+17,neutral,0.6444,,0,United,,Nic_Thoman23,,0,@united I've got a campus visit in an hour and I'm still wearing the same clothes...,"[45.67920767, -111.04847652]",2/23/2015 6:07,GLP,Eastern Time (US & Canada)
5.70E+17,neutral,0.6949,,,United,,The5y5Adm1n,,0,@United Adopting 2 yr old child from Ethiopia. Flying from ADD to GRR on 2/28.  Need to add child to reservation and get costs.  Help!  Thx,,2/23/2015 6:06,,
5.70E+17,positive,1,,,United,,adamdpeterson,,0,@United I'd like to thank and recognize Terri P at Dulles for going out of her way to get me back on my Raleigh flight,,2/23/2015 6:04,syracuse,Eastern Time (US & Canada)
5.70E+17,negative,1,Customer Service Issue,0.6802,United,,TDaulongPerfMgt,,0,@united as a freq flyer it makes me sad to see cust needing assistance treated so poorly. #ServiceFail,,2/23/2015 6:03,"Houston, Texas",
5.70E+17,neutral,1,,,United,,chaddock38,,0,"@united good morning, any first class upgrades available for ua1619 Feb 25  rsw to ewr? I need 4 seats please",,2/23/2015 6:02,"Dartmouth, MA",
5.70E+17,negative,1,Late Flight,0.6799,United,,scottychadwick,,0,@united day 3 of this Saga maybe they'll finally make it home.Intentional or not it not gonna get them back there vacation days #badservice,,2/23/2015 5:59,,Eastern Time (US & Canada)
5.70E+17,negative,1,Customer Service Issue,1,United,,krichards0488,,0,"@united No, thanks. I'm sick of your company's lousy excuse for customer service. I'm never flying United again.",,2/23/2015 5:57,"San Jose, CA",Pacific Time (US & Canada)
5.70E+17,negative,1,Customer Service Issue,1,United,,craigsmail,,0,@united current hold time AFTER speaking to rep to have tix reissued is 42 mins - why so long &amp; why not make this option available online?,,2/23/2015 5:56,"Kansas City, USA",Eastern Time (US & Canada)
5.70E+17,negative,1,Customer Service Issue,0.6651,United,,jimbuckley13,,0,@united I understand ppl make mistakes but don't code something in a way that we can't get reimbursed when it's YOUR fault. Just blatant LIE,,2/23/2015 5:54,,
5.70E+17,negative,1,Lost Luggage,1,United,,artistanxiety,,0,@united also forgot add our bag is probably going to just sit in New Jersey because of a missed connection.,,2/23/2015 5:53,Punk is the preacher.,Arizona
5.70E+17,negative,1,Late Flight,0.6444,United,,artistanxiety,,0,@united jx4s2t if you can out today would be great it's our honeymoon and this delay you has put a damper on iy,,2/23/2015 5:51,Punk is the preacher.,Arizona
5.70E+17,negative,1,Late Flight,1,United,,SAlhir,,0,.@united Not what's been shared by the pilot with passengers!,,2/23/2015 5:51,,Central Time (US & Canada)
5.70E+17,negative,1,Flight Booking Problems,0.6744,United,,TheHos,,0,@united WHERE IS MY RECEIPT! I upgraded return leg and 6 months Late Flightr still NO receipt! http://t.co/DAjWzhLVyu,,2/23/2015 5:49,London,Hawaii
5.70E+17,negative,1,Flight Booking Problems,0.6966,United,,xtin_t,,0,@United how is it that I book a flight with a reserved seat and then go to check in and find out I have no seat?  WTF.,,2/23/2015 5:49,"Salt Lake City, Utah",Mountain Time (US & Canada)
5.70E+17,negative,1,Flight Attendant Complaints,0.6899,United,,nikodunham,,0,"@united they're not, actually. gate agent was so rude. now standing in a line waiting for reFlight Booking Problems. missed the only flight to STI. awful.","[41.97888728, -87.90617197]",2/23/2015 5:47,chicago,
5.70E+17,negative,1,Customer Service Issue,1,United,,mbelliss,,0,@united I'm not sure you can do anything as this has been building up over time! Other than promises from your CEO service has gotten worse!,,2/23/2015 5:47,Louisville,Alaska
5.70E+17,negative,1,Bad Flight,1,United,,e_russell,,0,@united wi-fi on 737-800 (aircraft 3511) didn't work entire ORD-DCA flight this morning,,2/23/2015 5:41,Frequently DC/NYC/San Diego,Eastern Time (US & Canada)
5.70E+17,negative,1,Cancelled Flight,1,United,,HeidiJern,,0,"@united Cancelled Flightled my direct flight Newark-Brussels last night, now 7 hours behind schedule. In EU compensation would be a given, but in US?",,2/23/2015 5:38,Brussels,
5.70E+17,negative,1,Late Flight,1,United,,crog,,0,".@united You may ""dislike delays"" but I paid you .We had an agreement that I paid you and you got me to my destination at a certain time.",,2/23/2015 5:37,,Mountain Time (US & Canada)
